opsim,metric,value
presto_half_gap2_0_v2_0_10yrs,Median NumberOfQuickRevisits All sky HealpixSlicer,0.2037037037037037
presto_half_gap2_0_v2_0_10yrs,Max NumberOfQuickRevisits All sky HealpixSlicer,0.5473944013996501
presto_half_gap2_0_v2_0_10yrs,Min NumberOfQuickRevisits All sky HealpixSlicer,0.0
presto_half_gap2_0_v2_0_10yrs,N(+3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.2877094972067039
presto_half_gap2_0_v2_0_10yrs,N(-3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.0
presto_half_gap2_5_mix_v2_0_10yrs,Mean NumberOfQuickRevisits  HealpixSlicer,0.233365330153082
presto_half_gap2_5_mix_v2_0_10yrs,Rms NumberOfQuickRevisits  HealpixSlicer,0.5537209113277535
presto_half_gap2_5_mix_v2_0_10yrs,Median NumberOfQuickRevisits  HealpixSlicer,0.20949074074074073
presto_half_gap2_5_mix_v2_0_10yrs,Max NumberOfQuickRevisits  HealpixSlicer,0.5481129717570608
presto_half_gap2_5_mix_v2_0_10yrs,Min NumberOfQuickRevisits  HealpixSlicer,0.0
presto_half_gap2_5_mix_v2_0_10yrs,N(+3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.2905027932960894
presto_half_gap2_5_mix_v2_0_10yrs,N(-3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.0
presto_half_gap2_5_mix_v2_0_10yrs,Median SurfaceBrightLimit u HealpixSlicer,0.986965702767582
presto_half_gap2_5_mix_v2_0_10yrs,Median SurfaceBrightLimit g HealpixSlicer,0.0
presto_half_gap2_5_mix_v2_0_10yrs,Median SurfaceBrightLimit i HealpixSlicer,0.0
presto_half_gap2_5_mix_v2_0_10yrs,Median SurfaceBrightLimit r HealpixSlicer,0.9931459105951291
presto_half_gap2_5_mix_v2_0_10yrs,Median SurfaceBrightLimit z HealpixSlicer,0.9970628312994737
presto_half_gap2_5_mix_v2_0_10yrs,Median SurfaceBrightLimit y HealpixSlicer,0.9979429415857718
presto_half_gap2_5_mix_v2_0_10yrs,Mean NumberOfQuickRevisits All sky HealpixSlicer,0.233365330153082
presto_half_gap2_5_mix_v2_0_10yrs,Rms NumberOfQuickRevisits All sky HealpixSlicer,0.5537209113277535
presto_half_gap2_5_mix_v2_0_10yrs,Median NumberOfQuickRevisits All sky HealpixSlicer,0.20949074074074073
presto_half_gap2_5_mix_v2_0_10yrs,Max NumberOfQuickRevisits All sky HealpixSlicer,0.5481129717570608
presto_half_gap2_5_mix_v2_0_10yrs,Min NumberOfQuickRevisits All sky HealpixSlicer,0.0
presto_half_gap2_5_mix_v2_0_10yrs,N(+3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.2905027932960894
presto_half_gap2_5_mix_v2_0_10yrs,N(-3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.0
presto_half_gap2_5_v2_0_10yrs,Mean NumberOfQuickRevisits  HealpixSlicer,0.23367099179027326
presto_half_gap2_5_v2_0_10yrs,Rms NumberOfQuickRevisits  HealpixSlicer,0.5508036238089017
presto_half_gap2_5_v2_0_10yrs,Median NumberOfQuickRevisits  HealpixSlicer,0.20949074074074073
presto_half_gap2_5_v2_0_10yrs,Max NumberOfQuickRevisits  HealpixSlicer,0.5408960259935016
presto_half_gap2_5_v2_0_10yrs,Min NumberOfQuickRevisits  HealpixSlicer,0.0
presto_half_gap2_5_v2_0_10yrs,N(+3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.2905027932960894
presto_half_gap2_5_v2_0_10yrs,N(-3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.0
presto_half_gap2_5_v2_0_10yrs,Median SurfaceBrightLimit u HealpixSlicer,0.9870390878227379
presto_half_gap2_5_v2_0_10yrs,Median SurfaceBrightLimit g HealpixSlicer,0.0
presto_half_gap2_5_v2_0_10yrs,Median SurfaceBrightLimit i HealpixSlicer,0.0
presto_half_gap2_5_v2_0_10yrs,Median SurfaceBrightLimit r HealpixSlicer,0.9967766094321174
presto_half_gap2_5_v2_0_10yrs,Median SurfaceBrightLimit z HealpixSlicer,0.9967915320309607
presto_half_gap2_5_v2_0_10yrs,Median SurfaceBrightLimit y HealpixSlicer,0.9980364517813194
presto_half_gap2_5_v2_0_10yrs,Mean NumberOfQuickRevisits All sky HealpixSlicer,0.23367099179027326
presto_half_gap2_5_v2_0_10yrs,Rms NumberOfQuickRevisits All sky HealpixSlicer,0.5508036238089017
presto_half_gap2_5_v2_0_10yrs,Median NumberOfQuickRevisits All sky HealpixSlicer,0.20949074074074073
presto_half_gap2_5_v2_0_10yrs,Max NumberOfQuickRevisits All sky HealpixSlicer,0.5408960259935016
presto_half_gap2_5_v2_0_10yrs,Min NumberOfQuickRevisits All sky HealpixSlicer,0.0
presto_half_gap2_5_v2_0_10yrs,N(+3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.2905027932960894
presto_half_gap2_5_v2_0_10yrs,N(-3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.0
presto_half_gap3_0_mix_v2_0_10yrs,Mean NumberOfQuickRevisits  HealpixSlicer,0.22041509246578952
presto_half_gap3_0_mix_v2_0_10yrs,Rms NumberOfQuickRevisits  HealpixSlicer,0.5485529806143097
presto_half_gap3_0_mix_v2_0_10yrs,Median NumberOfQuickRevisits  HealpixSlicer,0.19328703703703703
presto_half_gap3_0_mix_v2_0_10yrs,Max NumberOfQuickRevisits  HealpixSlicer,0.5456760809797551
presto_half_gap3_0_mix_v2_0_10yrs,Min NumberOfQuickRevisits  HealpixSlicer,0.0
presto_half_gap3_0_mix_v2_0_10yrs,N(+3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.2877094972067039
presto_half_gap3_0_mix_v2_0_10yrs,N(-3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.0
presto_half_gap3_0_mix_v2_0_10yrs,Median SurfaceBrightLimit u HealpixSlicer,0.986991780887273
presto_half_gap3_0_mix_v2_0_10yrs,Median SurfaceBrightLimit g HealpixSlicer,0.0
presto_half_gap3_0_mix_v2_0_10yrs,Median SurfaceBrightLimit i HealpixSlicer,0.0
presto_half_gap3_0_mix_v2_0_10yrs,Median SurfaceBrightLimit r HealpixSlicer,0.9933157536348689
presto_half_gap3_0_mix_v2_0_10yrs,Median SurfaceBrightLimit z HealpixSlicer,0.997079705464579
presto_half_gap3_0_mix_v2_0_10yrs,Median SurfaceBrightLimit y HealpixSlicer,0.9979000621896638
presto_half_gap3_0_mix_v2_0_10yrs,Mean NumberOfQuickRevisits All sky HealpixSlicer,0.22041509246578952
presto_half_gap3_0_mix_v2_0_10yrs,Rms NumberOfQuickRevisits All sky HealpixSlicer,0.5485529806143097
presto_half_gap3_0_mix_v2_0_10yrs,Median NumberOfQuickRevisits All sky HealpixSlicer,0.19328703703703703
presto_half_gap3_0_mix_v2_0_10yrs,Max NumberOfQuickRevisits All sky HealpixSlicer,0.5456760809797551
presto_half_gap3_0_mix_v2_0_10yrs,Min NumberOfQuickRevisits All sky HealpixSlicer,0.0
presto_half_gap3_0_mix_v2_0_10yrs,N(+3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.2877094972067039
presto_half_gap3_0_mix_v2_0_10yrs,N(-3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.0
presto_half_gap3_0_v2_0_10yrs,Mean NumberOfQuickRevisits  HealpixSlicer,0.2210389168667447
presto_half_gap3_0_v2_0_10yrs,Rms NumberOfQuickRevisits  HealpixSlicer,0.5490220019140519
presto_half_gap3_0_v2_0_10yrs,Median NumberOfQuickRevisits  HealpixSlicer,0.19560185185185186
presto_half_gap3_0_v2_0_10yrs,Max NumberOfQuickRevisits  HealpixSlicer,0.5378967758060484
presto_half_gap3_0_v2_0_10yrs,Min NumberOfQuickRevisits  HealpixSlicer,0.0
presto_half_gap3_0_v2_0_10yrs,N(+3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.2877094972067039
presto_half_gap3_0_v2_0_10yrs,N(-3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.0
presto_half_gap3_0_v2_0_10yrs,Median SurfaceBrightLimit u HealpixSlicer,0.9871320552677516
presto_half_gap3_0_v2_0_10yrs,Median SurfaceBrightLimit g HealpixSlicer,0.0
presto_half_gap3_0_v2_0_10yrs,Median SurfaceBrightLimit i HealpixSlicer,0.0
presto_half_gap3_0_v2_0_10yrs,Median SurfaceBrightLimit r HealpixSlicer,0.9967162433956313
presto_half_gap3_0_v2_0_10yrs,Median SurfaceBrightLimit z HealpixSlicer,0.9966144759001694
presto_half_gap3_0_v2_0_10yrs,Median SurfaceBrightLimit y HealpixSlicer,0.998051426050768
presto_half_gap3_0_v2_0_10yrs,Mean NumberOfQuickRevisits All sky HealpixSlicer,0.2210389168667447
presto_half_gap3_0_v2_0_10yrs,Rms NumberOfQuickRevisits All sky HealpixSlicer,0.5490220019140519
presto_half_gap3_0_v2_0_10yrs,Median NumberOfQuickRevisits All sky HealpixSlicer,0.19560185185185186
presto_half_gap3_0_v2_0_10yrs,Max NumberOfQuickRevisits All sky HealpixSlicer,0.5378967758060484
presto_half_gap3_0_v2_0_10yrs,Min NumberOfQuickRevisits All sky HealpixSlicer,0.0
presto_half_gap3_0_v2_0_10yrs,N(+3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.2877094972067039
presto_half_gap3_0_v2_0_10yrs,N(-3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.0
presto_half_gap3_5_mix_v2_0_10yrs,Mean NumberOfQuickRevisits  HealpixSlicer,0.23133992581566612
presto_half_gap3_5_mix_v2_0_10yrs,Rms NumberOfQuickRevisits  HealpixSlicer,0.5506873237456519
presto_half_gap3_5_mix_v2_0_10yrs,Median NumberOfQuickRevisits  HealpixSlicer,0.20717592592592593
presto_half_gap3_5_mix_v2_0_10yrs,Max NumberOfQuickRevisits  HealpixSlicer,0.5493001749562609
presto_half_gap3_5_mix_v2_0_10yrs,Min NumberOfQuickRevisits  HealpixSlicer,0.0
presto_half_gap3_5_mix_v2_0_10yrs,N(+3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.2905027932960894
presto_half_gap3_5_mix_v2_0_10yrs,N(-3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.0
presto_half_gap3_5_mix_v2_0_10yrs,Median SurfaceBrightLimit u HealpixSlicer,0.9869625146595298
presto_half_gap3_5_mix_v2_0_10yrs,Median SurfaceBrightLimit g HealpixSlicer,0.0
presto_half_gap3_5_mix_v2_0_10yrs,Median SurfaceBrightLimit i HealpixSlicer,0.0
presto_half_gap3_5_mix_v2_0_10yrs,Median SurfaceBrightLimit r HealpixSlicer,0.993619876313163
presto_half_gap3_5_mix_v2_0_10yrs,Median SurfaceBrightLimit z HealpixSlicer,0.9970854530379882
presto_half_gap3_5_mix_v2_0_10yrs,Median SurfaceBrightLimit y HealpixSlicer,0.9977465963391506
presto_half_gap3_5_mix_v2_0_10yrs,Mean NumberOfQuickRevisits All sky HealpixSlicer,0.23133992581566612
presto_half_gap3_5_mix_v2_0_10yrs,Rms NumberOfQuickRevisits All sky HealpixSlicer,0.5506873237456519
presto_half_gap3_5_mix_v2_0_10yrs,Median NumberOfQuickRevisits All sky HealpixSlicer,0.20717592592592593
presto_half_gap3_5_mix_v2_0_10yrs,Max NumberOfQuickRevisits All sky HealpixSlicer,0.5493001749562609
presto_half_gap3_5_mix_v2_0_10yrs,Min NumberOfQuickRevisits All sky HealpixSlicer,0.0
presto_half_gap3_5_mix_v2_0_10yrs,N(+3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.2905027932960894
presto_half_gap3_5_mix_v2_0_10yrs,N(-3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.0
presto_half_gap3_5_v2_0_10yrs,Mean NumberOfQuickRevisits  HealpixSlicer,0.23224903235269911
presto_half_gap3_5_v2_0_10yrs,Rms NumberOfQuickRevisits  HealpixSlicer,0.551873775933686
presto_half_gap3_5_v2_0_10yrs,Median NumberOfQuickRevisits  HealpixSlicer,0.20833333333333334
presto_half_gap3_5_v2_0_10yrs,Max NumberOfQuickRevisits  HealpixSlicer,0.5452074481379655
presto_half_gap3_5_v2_0_10yrs,Min NumberOfQuickRevisits  HealpixSlicer,0.0
presto_half_gap3_5_v2_0_10yrs,N(+3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.2877094972067039
presto_half_gap3_5_v2_0_10yrs,N(-3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.0
presto_half_gap3_5_v2_0_10yrs,Median SurfaceBrightLimit u HealpixSlicer,0.9872059737342191
presto_half_gap3_5_v2_0_10yrs,Median SurfaceBrightLimit g HealpixSlicer,0.0
presto_half_gap3_5_v2_0_10yrs,Median SurfaceBrightLimit i HealpixSlicer,0.0
presto_half_gap3_5_v2_0_10yrs,Median SurfaceBrightLimit r HealpixSlicer,0.9968547979679927
presto_half_gap3_5_v2_0_10yrs,Median SurfaceBrightLimit z HealpixSlicer,0.9967187853139284
presto_half_gap3_5_v2_0_10yrs,Median SurfaceBrightLimit y HealpixSlicer,0.9978926519906711
presto_half_gap3_5_v2_0_10yrs,Mean NumberOfQuickRevisits All sky HealpixSlicer,0.23224903235269911
presto_half_gap3_5_v2_0_10yrs,Rms NumberOfQuickRevisits All sky HealpixSlicer,0.551873775933686
presto_half_gap3_5_v2_0_10yrs,Median NumberOfQuickRevisits All sky HealpixSlicer,0.20833333333333334
presto_half_gap3_5_v2_0_10yrs,Max NumberOfQuickRevisits All sky HealpixSlicer,0.5452074481379655
presto_half_gap3_5_v2_0_10yrs,Min NumberOfQuickRevisits All sky HealpixSlicer,0.0
presto_half_gap3_5_v2_0_10yrs,N(+3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.2877094972067039
presto_half_gap3_5_v2_0_10yrs,N(-3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.0
presto_half_gap4_0_mix_v2_0_10yrs,Mean NumberOfQuickRevisits  HealpixSlicer,0.22128152321883957
presto_half_gap4_0_mix_v2_0_10yrs,Rms NumberOfQuickRevisits  HealpixSlicer,0.5512393924900416
presto_half_gap4_0_mix_v2_0_10yrs,Median NumberOfQuickRevisits  HealpixSlicer,0.19560185185185186
presto_half_gap4_0_mix_v2_0_10yrs,Max NumberOfQuickRevisits  HealpixSlicer,0.5426768307923019
presto_half_gap4_0_mix_v2_0_10yrs,Min NumberOfQuickRevisits  HealpixSlicer,0.0
presto_half_gap4_0_mix_v2_0_10yrs,N(+3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.2849162011173184
presto_half_gap4_0_mix_v2_0_10yrs,N(-3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.0
presto_half_gap4_0_mix_v2_0_10yrs,Median SurfaceBrightLimit u HealpixSlicer,0.9871438767207226
presto_half_gap4_0_mix_v2_0_10yrs,Median SurfaceBrightLimit g HealpixSlicer,0.0
presto_half_gap4_0_mix_v2_0_10yrs,Median SurfaceBrightLimit i HealpixSlicer,0.0
presto_half_gap4_0_mix_v2_0_10yrs,Median SurfaceBrightLimit r HealpixSlicer,0.9938563231623586
presto_half_gap4_0_mix_v2_0_10yrs,Median SurfaceBrightLimit z HealpixSlicer,0.9970778463011594
presto_half_gap4_0_mix_v2_0_10yrs,Median SurfaceBrightLimit y HealpixSlicer,0.997931136933103
presto_half_gap4_0_mix_v2_0_10yrs,Mean NumberOfQuickRevisits All sky HealpixSlicer,0.22128152321883957
presto_half_gap4_0_mix_v2_0_10yrs,Rms NumberOfQuickRevisits All sky HealpixSlicer,0.5512393924900416
presto_half_gap4_0_mix_v2_0_10yrs,Median NumberOfQuickRevisits All sky HealpixSlicer,0.19560185185185186
presto_half_gap4_0_mix_v2_0_10yrs,Max NumberOfQuickRevisits All sky HealpixSlicer,0.5426768307923019
presto_half_gap4_0_mix_v2_0_10yrs,Min NumberOfQuickRevisits All sky HealpixSlicer,0.0
presto_half_gap4_0_mix_v2_0_10yrs,N(+3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.2849162011173184
presto_half_gap4_0_mix_v2_0_10yrs,N(-3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.0
presto_half_gap4_0_v2_0_10yrs,Mean NumberOfQuickRevisits  HealpixSlicer,0.22251532356707537
presto_half_gap4_0_v2_0_10yrs,Rms NumberOfQuickRevisits  HealpixSlicer,0.5524929194872695
presto_half_gap4_0_v2_0_10yrs,Median NumberOfQuickRevisits  HealpixSlicer,0.19560185185185186
presto_half_gap4_0_v2_0_10yrs,Max NumberOfQuickRevisits  HealpixSlicer,0.539740064983754
presto_half_gap4_0_v2_0_10yrs,Min NumberOfQuickRevisits  HealpixSlicer,0.0
presto_half_gap4_0_v2_0_10yrs,N(+3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.29329608938547486
presto_half_gap4_0_v2_0_10yrs,N(-3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.0
presto_half_gap4_0_v2_0_10yrs,Median SurfaceBrightLimit u HealpixSlicer,0.98738179724701
presto_half_gap4_0_v2_0_10yrs,Median SurfaceBrightLimit g HealpixSlicer,0.0
presto_half_gap4_0_v2_0_10yrs,Median SurfaceBrightLimit i HealpixSlicer,0.0
presto_half_gap4_0_v2_0_10yrs,Median SurfaceBrightLimit r HealpixSlicer,0.9969380527535804
presto_half_gap4_0_v2_0_10yrs,Median SurfaceBrightLimit z HealpixSlicer,0.9967198664208732
presto_half_gap4_0_v2_0_10yrs,Median SurfaceBrightLimit y HealpixSlicer,0.9980796395549498
presto_half_gap4_0_v2_0_10yrs,Mean NumberOfQuickRevisits All sky HealpixSlicer,0.22251532356707537
presto_half_gap4_0_v2_0_10yrs,Rms NumberOfQuickRevisits All sky HealpixSlicer,0.5524929194872695
presto_half_gap4_0_v2_0_10yrs,Median NumberOfQuickRevisits All sky HealpixSlicer,0.19560185185185186
presto_half_gap4_0_v2_0_10yrs,Max NumberOfQuickRevisits All sky HealpixSlicer,0.539740064983754
presto_half_gap4_0_v2_0_10yrs,Min NumberOfQuickRevisits All sky HealpixSlicer,0.0
presto_half_gap4_0_v2_0_10yrs,N(+3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.29329608938547486
presto_half_gap4_0_v2_0_10yrs,N(-3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.0
retro_baseline_v2_0_10yrs,Mean NumberOfQuickRevisits  HealpixSlicer,0.48866156437251346
retro_baseline_v2_0_10yrs,Rms NumberOfQuickRevisits  HealpixSlicer,0.5772832667529796
retro_baseline_v2_0_10yrs,Median NumberOfQuickRevisits  HealpixSlicer,0.49421296296296297
retro_baseline_v2_0_10yrs,Max NumberOfQuickRevisits  HealpixSlicer,0.5510809797550612
retro_baseline_v2_0_10yrs,Min NumberOfQuickRevisits  HealpixSlicer,0.0
retro_baseline_v2_0_10yrs,N(+3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.29608938547486036
retro_baseline_v2_0_10yrs,N(-3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.0
retro_baseline_v2_0_10yrs,Median SurfaceBrightLimit u HealpixSlicer,0.9766493263604611
retro_baseline_v2_0_10yrs,Median SurfaceBrightLimit g HealpixSlicer,0.0
retro_baseline_v2_0_10yrs,Median SurfaceBrightLimit i HealpixSlicer,0.0
retro_baseline_v2_0_10yrs,Median SurfaceBrightLimit r HealpixSlicer,1.0
retro_baseline_v2_0_10yrs,Median SurfaceBrightLimit z HealpixSlicer,1.0
retro_baseline_v2_0_10yrs,Median SurfaceBrightLimit y HealpixSlicer,0.9999744924363394
retro_baseline_v2_0_10yrs,Mean NumberOfQuickRevisits All sky HealpixSlicer,0.48866156437251346
retro_baseline_v2_0_10yrs,Rms NumberOfQuickRevisits All sky HealpixSlicer,0.5772832667529796
retro_baseline_v2_0_10yrs,Median NumberOfQuickRevisits All sky HealpixSlicer,0.49421296296296297
retro_baseline_v2_0_10yrs,Max NumberOfQuickRevisits All sky HealpixSlicer,0.5510809797550612
retro_baseline_v2_0_10yrs,Min NumberOfQuickRevisits All sky HealpixSlicer,0.0
retro_baseline_v2_0_10yrs,N(+3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.29608938547486036
retro_baseline_v2_0_10yrs,N(-3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.0
roll_early_v2_0_10yrs,Mean NumberOfQuickRevisits  HealpixSlicer,0.23506006629390394
roll_early_v2_0_10yrs,Rms NumberOfQuickRevisits  HealpixSlicer,0.5636863315778302
roll_early_v2_0_10yrs,Median NumberOfQuickRevisits  HealpixSlicer,0.21064814814814814
roll_early_v2_0_10yrs,Max NumberOfQuickRevisits  HealpixSlicer,0.5573294176455886
roll_early_v2_0_10yrs,Min NumberOfQuickRevisits  HealpixSlicer,0.0
roll_early_v2_0_10yrs,N(+3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.28212290502793297
roll_early_v2_0_10yrs,N(-3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.0
roll_early_v2_0_10yrs,Median SurfaceBrightLimit u HealpixSlicer,0.9883372786291108
roll_early_v2_0_10yrs,Median SurfaceBrightLimit g HealpixSlicer,0.0
roll_early_v2_0_10yrs,Median SurfaceBrightLimit i HealpixSlicer,0.0
roll_early_v2_0_10yrs,Median SurfaceBrightLimit r HealpixSlicer,0.9977249112218529
roll_early_v2_0_10yrs,Median SurfaceBrightLimit z HealpixSlicer,0.997588003349225
roll_early_v2_0_10yrs,Median SurfaceBrightLimit y HealpixSlicer,0.9982911391447247
roll_early_v2_0_10yrs,Mean NumberOfQuickRevisits All sky HealpixSlicer,0.23506006629390394
roll_early_v2_0_10yrs,Rms NumberOfQuickRevisits All sky HealpixSlicer,0.5636863315778302
roll_early_v2_0_10yrs,Median NumberOfQuickRevisits All sky HealpixSlicer,0.21064814814814814
roll_early_v2_0_10yrs,Max NumberOfQuickRevisits All sky HealpixSlicer,0.5573294176455886
roll_early_v2_0_10yrs,Min NumberOfQuickRevisits All sky HealpixSlicer,0.0
roll_early_v2_0_10yrs,N(+3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.28212290502793297
roll_early_v2_0_10yrs,N(-3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.0
rolling_all_sky_ns2_rw0_9_v2_0_10yrs,Mean NumberOfQuickRevisits  HealpixSlicer,0.23235816730895875
rolling_all_sky_ns2_rw0_9_v2_0_10yrs,Rms NumberOfQuickRevisits  HealpixSlicer,0.5634327063248804
rolling_all_sky_ns2_rw0_9_v2_0_10yrs,Median NumberOfQuickRevisits  HealpixSlicer,0.20833333333333334
rolling_all_sky_ns2_rw0_9_v2_0_10yrs,Max NumberOfQuickRevisits  HealpixSlicer,0.5596725818545364
rolling_all_sky_ns2_rw0_9_v2_0_10yrs,Min NumberOfQuickRevisits  HealpixSlicer,0.0
rolling_all_sky_ns2_rw0_9_v2_0_10yrs,N(+3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.2877094972067039
rolling_all_sky_ns2_rw0_9_v2_0_10yrs,N(-3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.0
rolling_all_sky_ns2_rw0_9_v2_0_10yrs,Median SurfaceBrightLimit u HealpixSlicer,0.9883677424779191
rolling_all_sky_ns2_rw0_9_v2_0_10yrs,Median SurfaceBrightLimit g HealpixSlicer,0.0
rolling_all_sky_ns2_rw0_9_v2_0_10yrs,Median SurfaceBrightLimit i HealpixSlicer,0.0
rolling_all_sky_ns2_rw0_9_v2_0_10yrs,Median SurfaceBrightLimit r HealpixSlicer,0.9980881056469775
rolling_all_sky_ns2_rw0_9_v2_0_10yrs,Median SurfaceBrightLimit z HealpixSlicer,0.9978346121682927
rolling_all_sky_ns2_rw0_9_v2_0_10yrs,Median SurfaceBrightLimit y HealpixSlicer,0.9982763232343396
rolling_all_sky_ns2_rw0_9_v2_0_10yrs,Mean NumberOfQuickRevisits All sky HealpixSlicer,0.23235816730895875
rolling_all_sky_ns2_rw0_9_v2_0_10yrs,Rms NumberOfQuickRevisits All sky HealpixSlicer,0.5634327063248804
rolling_all_sky_ns2_rw0_9_v2_0_10yrs,Median NumberOfQuickRevisits All sky HealpixSlicer,0.20833333333333334
rolling_all_sky_ns2_rw0_9_v2_0_10yrs,Max NumberOfQuickRevisits All sky HealpixSlicer,0.5596725818545364
rolling_all_sky_ns2_rw0_9_v2_0_10yrs,Min NumberOfQuickRevisits All sky HealpixSlicer,0.0
rolling_all_sky_ns2_rw0_9_v2_0_10yrs,N(+3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.2877094972067039
rolling_all_sky_ns2_rw0_9_v2_0_10yrs,N(-3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.0
rolling_bulge_6_v2_0_10yrs,Mean NumberOfQuickRevisits  HealpixSlicer,0.24007224307910843
rolling_bulge_6_v2_0_10yrs,Rms NumberOfQuickRevisits  HealpixSlicer,0.5661420616411231
rolling_bulge_6_v2_0_10yrs,Median NumberOfQuickRevisits  HealpixSlicer,0.2048611111111111
rolling_bulge_6_v2_0_10yrs,Max NumberOfQuickRevisits  HealpixSlicer,0.5548612846788303
rolling_bulge_6_v2_0_10yrs,Min NumberOfQuickRevisits  HealpixSlicer,0.0
rolling_bulge_6_v2_0_10yrs,N(+3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.2877094972067039
rolling_bulge_6_v2_0_10yrs,N(-3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.0
rolling_bulge_6_v2_0_10yrs,Median SurfaceBrightLimit u HealpixSlicer,0.9881285635351501
rolling_bulge_6_v2_0_10yrs,Median SurfaceBrightLimit g HealpixSlicer,0.0
rolling_bulge_6_v2_0_10yrs,Median SurfaceBrightLimit i HealpixSlicer,0.0
rolling_bulge_6_v2_0_10yrs,Median SurfaceBrightLimit r HealpixSlicer,0.9976893658936418
rolling_bulge_6_v2_0_10yrs,Median SurfaceBrightLimit z HealpixSlicer,0.9978096228509474
rolling_bulge_6_v2_0_10yrs,Median SurfaceBrightLimit y HealpixSlicer,0.99841576055175
rolling_bulge_6_v2_0_10yrs,Mean NumberOfQuickRevisits All sky HealpixSlicer,0.24007224307910843
rolling_bulge_6_v2_0_10yrs,Rms NumberOfQuickRevisits All sky HealpixSlicer,0.5661420616411231
rolling_bulge_6_v2_0_10yrs,Median NumberOfQuickRevisits All sky HealpixSlicer,0.2048611111111111
rolling_bulge_6_v2_0_10yrs,Max NumberOfQuickRevisits All sky HealpixSlicer,0.5548612846788303
rolling_bulge_6_v2_0_10yrs,Min NumberOfQuickRevisits All sky HealpixSlicer,0.0
rolling_bulge_6_v2_0_10yrs,N(+3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.2877094972067039
rolling_bulge_6_v2_0_10yrs,N(-3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.0
rolling_bulge_ns2_rw0_5_v2_0_10yrs,Mean NumberOfQuickRevisits  HealpixSlicer,0.22786705627587664
rolling_bulge_ns2_rw0_5_v2_0_10yrs,Rms NumberOfQuickRevisits  HealpixSlicer,0.5624623592875282
rolling_bulge_ns2_rw0_5_v2_0_10yrs,Median NumberOfQuickRevisits  HealpixSlicer,0.2048611111111111
rolling_bulge_ns2_rw0_5_v2_0_10yrs,Max NumberOfQuickRevisits  HealpixSlicer,0.5542364408897775
rolling_bulge_ns2_rw0_5_v2_0_10yrs,Min NumberOfQuickRevisits  HealpixSlicer,0.0
rolling_bulge_ns2_rw0_5_v2_0_10yrs,N(+3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.2849162011173184
rolling_bulge_ns2_rw0_5_v2_0_10yrs,N(-3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.0
